"business" "fullname" "sampwsw" "scorewsw" "sampwosw" "scorewosw" "totalsamples" "totalreviewscore" "pvalues" "qvalues" "city" "state" "lat" "long"
"126" "3l72FflaaeI0tWEAWN3-gQ" "America's Taco Shop" 96 2.7765320831202 173 2.87354421260452 269 2.83892278349488 0.471837951178411 0.768315520425349 "Phoenix" "AZ" 33.4710214 -112.0649272
"127" "3N__CAwM5VZOhRKmxMtImw" "Eastwind Restaurant" 30 2.63767087382324 24 2.61664859488055 54 2.6283276387376 0.945665087229105 0.867216382816995 "Phoenix" "AZ" 33.6106247 -111.9778024
"128" "3n9mSKySEv3G03YjcU-YOQ" "Postino Central" 219 3.44353047547303 175 3.55417771662385 394 3.49267582369992 0.163484976173547 0.627308090052506 "Phoenix" "AZ" 33.5126276 -112.0740912
"129" "3OauvrqUU8nDLWcW6q9hGQ" "Viet Kitchen" 42 2.909204477101 28 2.58762436476617 70 2.78057243216707 0.248110846785377 0.667682812401526 "Phoenix" "AZ" 33.671426 -112.03017
"130" "3oLy0rlzRI_xiqfQHqC4_g" "Biscuits" 39 2.83857106379047 20 2.9157159566956 59 2.86472187494475 0.76204703067101 0.845163791953119 "Phoenix" "AZ" 33.3487055477927 -111.983256340027
"131" "3oZcTGb_oDHGwZFiP-7kxQ" "Chelsea's Kitchen" 301 3.12570305566539 148 3.11256274965603 449 3.12137172985384 0.890212946107979 0.864543834214415 "Phoenix" "AZ" 33.5112348 -111.9955879
"132" "3Q7vtF_cdHGyp2JOlKcu-Q" "In-N-Out Burger" 23 2.83735652450265 29 3.439239998121 52 3.17302230786673 0.0628791477040179 0.563497609742401 "Chandler" "AZ" 33.32041 -111.963831
"133" "3QhPvyen9kSiAxduT8g3bQ" "Rare Earth" 23 2.91733268140385 14 2.69107220433511 37 2.83172060899946 0.517827131019988 0.779471445814156 "Scottsdale" "AZ" 33.7420921 -111.8427181
"134" "3u7-xGwUKyGHkSexwBd9Wg" "L & L Hawaiian Barbecue" 13 3.54370299183354 15 3.12040356922709 28 3.31693544400865 0.231327197479134 0.658497347456911 "Mesa" "AZ" 33.384163 -111.803119
"135" "3vKhV2ELR2hmwlnoNqYWaA" "Lox, Stock & Bagel" 37 3.40918593938044 45 3.50094178540806 82 3.45953975732242 0.627401827804049 0.815601258171936 "Scottsdale" "AZ" 33.5442293454526 -111.905472278595
"136" "3wLLf8wRqD1ZQowi9aZSoA" "Grassroots Kitchen & Tap" 43 3.60589818215383 24 2.96956582006657 67 3.37795823155541 0.0505530916768314 0.527655971676299 "Scottsdale" "AZ" 33.5551911 -111.8990372
"137" "3Zsjlum5kl5N5KV712aTMQ" "Different Pointe of View" 62 3.47621473675114 29 3.17504342398834 91 3.38023706565091 0.20505011471317 0.640019956435963 "Phoenix" "AZ" 33.59547 -112.064668
"138" "41j3GB7M-Lwq284Pfb9zgw" "Angels Trumpet Ale House" 56 2.86754288531738 34 3.12166510223442 90 2.96354461170826 0.286838985907743 0.69777722000409 "Phoenix" "AZ" 33.457054176513 -112.07156724527
"139" "45puCRQ6Vh_IIAy7kkfFDQ" "Majerle's Sports Grill" 73 2.38674492953959 43 2.36952934556506 116 2.38036329065248 0.9412493705161 0.866869385678696 "Phoenix" "AZ" 33.4484654 -112.0712574
"140" "47A3pWsdYNhFFy9gUEVcYQ" "Pho Nhat" 13 3.63150470689136 27 3.18565496796987 40 3.33055613311935 0.210874731701379 0.640019956435963 "Mesa" "AZ" 33.3931481 -111.8704598
"141" "48GT-uIRnHp3rHvdRsgC_Q" "Digestif" 38 3.08080352665429 18 2.64598202799266 56 2.94103947351305 0.300495674715948 0.703827598022846 "Scottsdale" "AZ" 33.499499 -111.927402
"142" "49RRQ0nE8XugVuvowiVv2g" "Al Hamra" 20 2.75180191378846 10 2.6825179633927 30 2.72870726365654 0.869059872657302 0.863030953467923 "Scottsdale" "AZ" 33.700033 -111.888462
"143" "4A628qyYpA4EhN6w6o-MYQ" "Joe's New York Pizza" 17 2.77079445841227 68 2.76367194840927 85 2.76509645040987 0.981774872432498 0.87200409452464 "Scottsdale" "AZ" 33.5006293 -111.9232551
"144" "4AKcmN--0hbF0kX9pg8scg" "The Chuck Box" 56 3.25305471271652 154 3.14973531124551 210 3.17728715163778 0.520866015129957 0.779471445814156 "Tempe" "AZ" 33.422317 -111.936309
"145" "4CC4J_bepXOiWVS4CVN6NA" "Baratin" 10 4.06013917704775 11 4.08566236592178 21 4.07350846645796 0.901579869031531 0.864543834214415 "Scottsdale" "AZ" 33.497828 -111.927267
"146" "4DhqZ0tyi2V2Mp8IqTREAA" "Big Daddy's BBQ" 19 2.77831234251477 23 2.1600943260244 42 2.43976438110338 0.0923479750179602 0.565945318461647 "Scottsdale" "AZ" 33.5822686 -111.8923422
"147" "4eFIVmbeCvJGCrhzmd-VYA" "Grinders Coffee Company" 15 2.88807613889889 14 3.25974449866798 29 3.06750224361501 0.156033557759173 0.620883226094821 "Phoenix" "AZ" 33.5675286 -112.0731019
"148" "4FS5otEktCyI1aDpg_h03g" "Kincaid's" 57 2.51625213366531 26 2.57107337303277 83 2.53342505202138 0.841803976810107 0.863030953467923 "Phoenix" "AZ" 33.4477082 -112.070093
"149" "4gxZ5tPEqm0QnRkILa9cNQ" "Truckin' Good Food" 11 3.66331731733145 18 3.88813330009978 29 3.80285827215317 0.346425390485242 0.733402334781179 "Phoenix" "AZ" 33.5690679812527 -111.890157401715
"150" "4ieuLil-D58FBU1DVd_xGA" "Ah Hai Sushi & Grill" 27 3.30358971686444 17 3.32832907637413 44 3.31314810576591 0.926804993592877 0.864543834214415 "Goodyear" "AZ" 33.4486999 -112.4267774
"151" "4iJUNAUVYNEuh16yK6Virg" "Famous Dave's" 28 2.97545468908207 17 3.12361982142102 45 3.03142818352123 0.674550725986251 0.823297772388417 "Gilbert" "AZ" 33.3078616235036 -111.743452032448
"152" "4meJyPOhuAKzywUJTmu2hw" "The Good Egg" 53 2.30541998895922 16 2.15924128373378 69 2.27152347760259 0.681744658577814 0.823297772388417 "Phoenix" "AZ" 33.4836556717717 -112.075009130997
"153" "4oBF6f3NiCYF5VYd8WaELw" "Silver Mine Subs" 11 2.17775095888051 20 2.08887547944025 31 2.1204119398868 0.828357156336393 0.861005201614652 "Tempe" "AZ" 33.3917177901471 -111.908305687358
"154" "4QtD359vkU7Jq8vP0uQEww" "Thai Paradise" 15 2.83829873076195 27 3.16668615492285 42 3.04940493200824 0.443615462014302 0.755180046693945 "Chandler" "AZ" 33.319219 -111.8592813
"155" "4r9-iKOagzn5oUvPE9Bz4Q" "Province Restaurant" 75 2.79612348681819 12 3.19177871761384 87 2.85069662210035 0.280912243014503 0.695962574340764 "Phoenix" "AZ" 33.4516715 -112.0733143
"156" "4rySWsfL5enT7t4XuVNJuQ" "Jerry's Restaurant" 28 2.77959934297612 13 2.10609167281863 41 2.56604813048716 0.148365283924994 0.61369962274522 "Phoenix" "AZ" 33.4802944 -112.0318284
"157" "4sW8Z6NLXLRkruSKSKUEUw" "Hob Nobs Cafe & Spirits" 40 2.73907962200937 52 2.46261955263699 92 2.5828195827989 0.273391335800937 0.688316901754183 "Phoenix" "AZ" 33.465462 -112.078017
"158" "4VSP4PlU1r09iSC4BLr6tQ" "Songbird Coffee & Tea House" 10 3.65815942983601 16 3.44119104550336 26 3.52464042409284 0.520959486633334 0.779471445814156 "Phoenix" "AZ" 33.458999 -112.070481
"159" "4waggbCK-MSE9dbIdSMfPA" "Compass Arizona Grill" 53 2.81776795347311 24 2.95152359653579 77 2.8594580240381 0.59075457180372 0.805300983248317 "Phoenix" "AZ" 33.449858 -112.071886
"160" "4xofmDvGh2aD8Lgd0PH8GQ" "Earl's" 23 2.40296879258013 15 2.20538518187224 38 2.32497526203755 0.629401438673511 0.815601258171936 "Scottsdale" "AZ" 33.6471188 -111.8927801
"161" "4XTcSltd2GydhvOzAV4SaQ" "Pho Nhat" 19 2.5628846490952 24 2.18366964102257 43 2.35122976086862 0.272116657593837 0.687810240864034 "Tempe" "AZ" 33.42135 -111.924806
"162" "4YfXP-NxQXntqi0qAknU5g" "David's Hamburgers & Mexican Food" 33 2.49807045293283 23 2.68779842388046 56 2.57599444100061 0.502701668404865 0.776767571794443 "Scottsdale" "AZ" 33.493231 -111.925713
"163" "4zfrcEmGvZ4oYKx_revTxA" "Pho Chandler" 53 3.17596938100831 21 3.20111892743285 74 3.18310641445311 0.932242721074329 0.864543834214415 "Chandler" "AZ" 33.246989 -111.8411151
"164" "5-X03Zc0nN7U5eoe8uFUdw" "Coronado Cafe" 85 3.32512125568061 42 3.25073103031122 127 3.30051976382617 0.625569514747474 0.815601258171936 "Phoenix" "AZ" 33.4712477 -112.0650649
"165" "5_Il_eOuwOMMoiT8jGBxyQ" "Il Posto" 34 2.55695633651182 22 2.726626060279 56 2.62361229942036 0.541685433597095 0.79011852883212 "Phoenix" "AZ" 33.5754756 -112.0651766
"166" "5_tsOGJQDDl9iKOr8K79Rw" "Blu Burger Grille" 44 2.9870646534183 21 3.17981962555002 65 3.0493393367224 0.376112456455258 0.734099593788488 "Peoria" "AZ" 33.5514432 -112.2705607
"167" "50hOEQ2OutvIxrMjNml5bA" "Pars Persian Cuisine" 33 3.16738151321637 23 3.44603758153315 56 3.28182954127505 0.368062743532523 0.734099593788488 "Scottsdale" "AZ" 33.587122088596 -111.83632234045
"168" "52QtjHlHoa7V611bOvv1aw" "Sushi Roku" 95 2.9151843424193 42 2.79726886771809 137 2.87903507280287 0.581998826103403 0.796842343829183 "Scottsdale" "AZ" 33.5022311 -111.924255
"169" "53YGfwmbW73JhFiemNeyzQ" "Olive & Ivy" 239 3.08670262370219 112 2.9900909656203 351 3.0558749721205 0.40436218352191 0.735799813523382 "Scottsdale" "AZ" 33.5019817 -111.9276185
"170" "55seKyxRWUmHC1s52xk45g" "Gallagher's" 31 2.2428948873908 15 2.19825070450322 46 2.22833700166659 0.883001098937742 0.864543834214415 "Phoenix" "AZ" 33.3781837 -112.0106146
"171" "57YV3wsiNBp-aK25qjUeww" "Fibber Magees" 40 2.83769325304313 31 3.05727696970621 71 2.933567833558 0.396423085749059 0.734099593788488 "Chandler" "AZ" 33.348908 -111.874796
"172" "5ambRqdTJt9vGwFzVI9HBw" "JoBot Coffee" 52 3.02189668472616 84 3.20364113822734 136 3.13415061188866 0.356230704920085 0.733402334781179 "Phoenix" "AZ" 33.458348 -112.067828
"173" "5BnsHDWrt2z-9d8AzSgkjw" "Nick's" 33 2.49210448158734 21 2.68554258639287 54 2.56733041123394 0.564497817392915 0.794076056640164 "Phoenix" "AZ" 33.5839581 -111.9788671
"174" "5BXNeSwzOy1nhU9PtCHvIw" "Stray Cat Bar & Grill" 12 3.05022410189434 15 2.81732174261459 27 2.92083390229448 0.616622319091336 0.812822154048841 "Tempe" "AZ" 33.4216347 -111.8858437
"175" "5ErKAS0rHOfU33CYjDh2Aw" "Pizza by Napoli" 11 3.8019962412509 28 2.97326483392976 39 3.20700958984085 0.00522346352694468 0.257458175836888 "Phoenix" "AZ" 33.6108224 -112.1310283
"176" "5GpvSL1tlAjpgdJKZ5eLpg" "Texas Roadhouse" 24 3.31841451994452 14 2.43980910079323 38 2.99471778657299 0.0251405963239141 0.425786088818319 "Phoenix" "AZ" 33.466993 -112.221138
"177" "5Igwt99qrbgFQTR7jFC6WA" "McGurkee's J P Sandwich Shop" 11 3.31262495912308 31 3.53252615794982 42 3.47493298682853 0.579998957731725 0.796842343829183 "Phoenix" "AZ" 33.4797626 -112.0914029
"178" "5iNDEyLJswlErDGD4OT6NA" "Traffic Jam" 14 3.23178057776859 12 3.10217436504993 26 3.17196232574459 0.779554241843231 0.850830589115603 "Scottsdale" "AZ" 33.6281017 -111.8912231
"179" "5jazn-RZP2R6ZkCIPZsf0w" "Sweet Tomatoes" 14 3.31560364304133 21 3.03055299001763 35 3.14457325122711 0.15790801118441 0.620883226094821 "Phoenix" "AZ" 33.678615 -111.9746066
"180" "5kRug3bEienrpovtPRVVwg" "Rokerij" 161 3.30700584395534 110 3.6232933492487 271 3.43538822617774 0.00423819065984975 0.226303211725452 "Phoenix" "AZ" 33.530335 -112.047101
"181" "5nddZwZzT7pvC5vBjKRzoA" "Chick-Fil-A" 19 3.53761847361084 12 3.49148641334873 31 3.51976090189648 0.904746235493079 0.864543834214415 "Gilbert" "AZ" 33.304371889931 -111.74337686106
"182" "5SS69rC8XWvdlD1OHifEEQ" "Beaver Choice" 106 3.55760686039822 59 3.8400539810233 165 3.65860310353083 0.0207030530691996 0.379016244951642 "Tempe" "AZ" 33.407162416802 -111.91035657289
"183" "5tey93wPQOb7z6jOLJZ30w" "Half Moon Sports Grill" 37 2.52682300221702 17 2.92236474527705 54 2.65134540280999 0.149698751822207 0.616849560219612 "Phoenix" "AZ" 33.637072 -112.071339
"184" "5uRaUf0eNyJgIdwAkIOM7Q" "75th Thai Taste Restaurant" 13 3.39776717771138 17 2.92238449164754 30 3.12838365560854 0.110475441951321 0.572291599061811 "Phoenix" "AZ" 33.468226 -112.221156
"185" "5VMajxduxfLPSyQkVFKESg" "Joe's Real BBQ" 123 3.18022238015542 229 3.17392033168869 352 3.17612246794269 0.956717164045588 0.868034917757741 "Gilbert" "AZ" 33.355021 -111.789424
"186" "5WRpxAc9lvonVGfuX34hlw" "Jamburritos Cajun Grille - Express" 15 3.54862391078033 24 3.52750470042637 39 3.53562747363943 0.935711591851945 0.864543834214415 "Phoenix" "AZ" 33.4483771 -112.0740373
"187" "619v4z_tj2NiZWuX1tPdrw" "Black Bear Diner" 17 3.35742701739188 10 2.9779768805016 27 3.21688992965474 0.442655256256951 0.755180046693945 "Phoenix" "AZ" 33.6401217 -112.1116606
"188" "63oKTPacLDyd9D5XwmAlUA" "Classic Italian Pizza" 65 2.94139339995205 38 3.15940707601157 103 3.02182562995459 0.369706735444976 0.734099593788488 "Tempe" "AZ" 33.3794329 -111.9221783
"189" "68euKezXqyvsE49cIGdL2A" "El Molino Mexican Cafe" 24 2.76075992915019 27 2.8798920755937 51 2.82382988903205 0.690836275307262 0.825468279723497 "Scottsdale" "AZ" 33.48874 -111.92834
"190" "69c7z9ySnlqV87tITDGENA" "Nello's Pizza Mesa" 29 3.52350650402011 28 3.6085689511619 57 3.56529156577397 0.708159203048914 0.833468308196739 "Mesa" "AZ" 33.3607307 -111.8598336
"191" "6ie9xvy2WW1pn7RuBvGNhg" "Tasty Kabob" 27 3.04446386387941 31 2.94602153486452 58 2.99184813630249 0.737878510277103 0.840716671657719 "Tempe" "AZ" 33.4150348 -111.9184724
"192" "6imLt53br7SJ3av07jjH7w" "Hanny's" 181 2.68640989662502 135 2.89325633715986 316 2.77477783799276 0.0734739740991452 0.565945318461647 "Phoenix" "AZ" 33.449228 -112.072853
"193" "6lcay-E_ssmzpGanKbColg" "ZK Grill" 18 2.24707392447101 13 2.29813694398896 31 2.26848744878499 0.926279857740872 0.864543834214415 "Phoenix" "AZ" 33.507549 -112.047066
"194" "6md4A90THda31wTg1bB3hg" "Spinato's Pizza" 74 3.53391938701182 63 3.31984538690656 137 3.43547659864225 0.188146608416381 0.627308090052506 "Tempe" "AZ" 33.4276 -111.89997
"195" "6nseTZb6WrGWcithRThfag" "Padre's Modern Mexican Cuisine" 84 2.94175290077654 56 3.10171698367861 140 3.00573853393737 0.354432021830294 0.733402334781179 "Phoenix" "AZ" 33.5093453 -112.0588374
"196" "6oRAC4uyJCsJl1X0WZpVSA" "Haji-Baba" 121 3.39010512114289 140 3.52397603489623 261 3.46191327411403 0.209236681568975 0.640019956435963 "Tempe" "AZ" 33.4142907 -111.9130517
"197" "6PFPQeCM-XDrZRy0DHV2Yw" "Sesame Inn Carefree" 11 3.01256375596223 13 2.42546105080236 24 2.6945497906673 0.230666279714027 0.658497347456911 "Scottsdale" "AZ" 33.7975574 -111.9278114
"198" "6qC2ATU4rVRRTKI-SScQOQ" "Kona Grill" 41 2.63173533029828 25 2.79780866471788 66 2.69464189636631 0.479884270803579 0.771643518666537 "Gilbert" "AZ" 33.30780702258 -111.74222588592
"199" "6SMQl2vR37HvjYWwSl1V3w" "Royal Taj" 38 3.26705263576058 38 2.8180959468051 76 3.04257429128284 0.121778572227462 0.584495384119413 "Tempe" "AZ" 33.406846 -111.907542
"200" "6tq-oJui3bsePoAFn6x-sQ" "Sami's Gyros" 13 2.5150850603895 12 2.26216550242601 25 2.39368367256702 0.638593177921154 0.818362544291825 "Tempe" "AZ" 33.4228482774285 -111.921341417969
"201" "6Tt0mGKbMoAz1GsjkVhbMQ" "The Original Burrito Co" 21 2.4112124389236 52 2.83057325035402 73 2.70993520870965 0.261251862776445 0.679639901136265 "Phoenix" "AZ" 33.348581 -111.97821
"202" "6TuM3UyFP9O9uzTP0dVZMw" "Wally's Pub and Grill" 21 2.9484907528047 18 3.17958775788179 39 3.05515090899413 0.564522257372155 0.794076056640164 "Scottsdale" "AZ" 33.565145 -111.9151638
"203" "6TWRuHn24DL6vnW8Uyu4Vw" "Chipotle" 11 2.96455802254194 18 3.09772275383013 29 3.04721199368633 0.682550978079626 0.823297772388417 "Phoenix" "AZ" 33.7150071 -112.1129733
"204" "6v0vQm3wXzaFoEywvpbnqg" "BJ's Restaurant & Brewhouse" 47 2.2349002472717 16 2.78724164207255 63 2.37517742690366 0.0935402524521512 0.565945318461647 "Peoria" "AZ" 33.5517332 -112.2692793
"205" "6VRbbNQe5ouWmwsMebUMkg" "Tandoori Times 2 Indian Bistro" 55 3.0305804438571 19 2.81245343863911 74 2.97457486143626 0.448760123931007 0.755180046693945 "Glendale" "AZ" 33.6390345 -112.1798866
"206" "6Y-6Y6sy6qOQHrWI37zR1Q" "Chuhgajib Korean BBQ" 46 2.73591066646724 37 2.70432604845807 83 2.72183077651135 0.9064839963939 0.864543834214415 "Glendale" "AZ" 33.6116508042702 -112.165567972652
"207" "6YWp7frmHKuPLYSlPyUdsw" "Barcelona Restaurants" 31 2.2347132981874 28 2.07151087561249 59 2.1572613010332 0.652956389152366 0.82128973354243 "Scottsdale" "AZ" 33.6259241 -111.9242144
"208" "7-4FxYXhNUS2lhpUb_q5-w" "Teakwoods Tavern & Grill" 40 2.69190997287059 29 2.86756193930884 69 2.76573471238812 0.482071368000522 0.771643518666537 "Chandler" "AZ" 33.3197572 -111.9447195
"209" "7-vGQpfj0RcOD-Cy7CXDiA" "Pita Heaven" 11 2.37631806980356 19 3.05430580161616 30 2.80571029995154 0.18207361578042 0.627308090052506 "Chandler" "AZ" 33.306806 -111.88557
"210" "7_7fxuG9ESAFmx-AiMsJHg" "Bar Smith" 34 2.47447471601433 56 2.54053501197919 90 2.51557890017025 0.796083195685288 0.85401972455593 "Phoenix" "AZ" 33.448587 -112.071756
"211" "7_y_M5wRaSvNXt-q4xvlEQ" "La Canasta Capitolio" 11 1.65034279478543 10 2.90120127585898 21 2.24598969053474 0.00669015480760734 0.288561357012797 "Phoenix" "AZ" 33.4512558 -112.0972094
"212" "7_zL7NX_rDFwhbLp98PwZg" "RA Sushi Bar Restaurant" 108 2.00689781572996 90 2.12732654111119 198 2.0616381454487 0.459226280142088 0.763297473096332 "Scottsdale" "AZ" 33.4920368 -111.9259419
"213" "732Z5HGLEEBjAgXxfnuXlQ" "Jason's Deli" 12 3.21556534228155 25 2.57669956954489 37 2.78389927962165 0.0624540237241588 0.563497609742401 "Scottsdale" "AZ" 33.582848 -111.925581
"214" "74qDPs2dR6gSzDp6N1U-Og" "Sal's Tuscan Grill" 27 3.11374331432013 23 2.94825851718131 50 3.03762030763627 0.625815049935542 0.815601258171936 "Goodyear" "AZ" 33.463116 -112.34479
"215" "76d9NCIIZlzU12Oa-QUJog" "Genghis Grill" 12 1.96137659647895 11 1.57485466360857 23 1.77651828075833 0.49339147808474 0.772021173525921 "Scottsdale" "AZ" 33.6372504 -111.9210056
"216" "78IaYCf9ktUep4UhhjXbTg" "The Cheesecake Factory" 50 2.57558466662471 20 2.73939446034209 70 2.62238746482968 0.556949030710374 0.794076056640164 "Chandler" "AZ" 33.3022462 -111.897967
"217" "7a8nSGq152yAkKVKmsqpng" "Cafe Bink" 49 3.38236308839134 19 3.22421904355353 68 3.33817578174548 0.58091559782041 0.796842343829183 "Carefree" "AZ" 33.8206072 -111.9238754
"218" "7cP7WFmWiTVh-raIL3N_Vw" "The Roosevelt" 104 3.08500981602514 118 3.23637990131289 222 3.1654677892862 0.261971156718426 0.679639901136265 "Phoenix" "AZ" 33.4571599 -112.0699779
"219" "7i8eNw1-tdgVcfAiNib6wg" "Crazy Jim's" 14 2.48021547100798 12 2.62131178580531 26 2.54533684706829 0.751780030490001 0.840716671657719 "Phoenix" "AZ" 33.447682 -112.078314
"220" "7iFL3b8m4PT0kxosv-SB_A" "Ray's Pizza" 10 2.89630452612132 18 3.13080778632249 28 3.04705662196493 0.575965644737023 0.796842343829183 "Glendale" "AZ" 33.6265086 -112.1855401
"221" "7LGjM8HKJTwqfYU3C7N_0w" "Rico's American Grill" 26 2.74169951325756 14 2.60537165810591 40 2.69398476395448 0.752474190381729 0.840716671657719 "Phoenix" "AZ" 33.5478355 -112.0474569
"222" "7lp13T_FUmX1XjU2wen_qw" "Razz's Restaurant & Catering" 34 3.21482441522802 24 3.57922662206621 58 3.36561153529899 0.255298970397489 0.674572750746612 "Scottsdale" "AZ" 33.5802421 -111.9258314
"223" "7m93HSBV1UrdHZBJwdUVJA" "J. Alexander's" 63 2.99164079821346 21 2.08058159182379 84 2.76387599661604 0.0129511727978766 0.358756220122306 "Scottsdale" "AZ" 33.5271966 -111.9259109
"224" "7pxa5tueoEcmt6hztqsz2A" "Pei Wei - Asian Inspired. Freshly Made." 27 2.36439019058186 40 2.28774860092494 67 2.31863401765235 0.806109878079809 0.855653469780542 "Phoenix" "AZ" 33.449188 -112.0772
"225" "7QSYBp2-AOdyUJXEaLnbgA" "Bandera" 128 3.35671126455213 58 3.32882890606101 186 3.3480167656678 0.835656492107588 0.863030953467923 "Scottsdale" "AZ" 33.492381 -111.9259469
"226" "7SO_rX1F6rQEl-5s3wZxgQ" "La Grande Orange Pizzeria" 150 3.45379418251336 139 3.44017809433242 289 3.44724526812876 0.894572837832509 0.864543834214415 "Phoenix" "AZ" 33.502429 -111.995512
"227" "7TMf1NuuAdvhG7IojZSKnw" "Zipps Sports Grill" 27 2.55540063910654 24 2.96203742207957 51 2.74675912521149 0.214390949701945 0.64551889089184 "Chandler" "AZ" 33.3212754 -111.9103106
"228" "7tTK3VPlFtBGBHm8-LZIUg" "Timo Wine Bar" 50 3.54645731651828 32 3.27480469976428 82 3.44044653924842 0.194939897575913 0.627681213916133 "Phoenix" "AZ" 33.5650982 -112.0737503
"229" "7U8TYNW4Mvx6m3zexsO0sg" "Stockyards Restaurant" 43 3.12793588047563 28 3.07180088996341 71 3.10579813773842 0.78064518935562 0.850830589115603 "Phoenix" "AZ" 33.446195133741 -111.97493461419
"230" "7VLW-cIDaiO4Dx8gXYkZcg" "Cupz N' Crepes" 50 2.96976536675812 25 3.0546102184056 75 2.99804698397395 0.682816346957975 0.823297772388417 "Ahwatukee" "AZ" 33.305824 -111.991311
"231" "7WGBi29_vj_7RcPVxpLNHA" "The Farmhouse Restaurant" 89 3.2014145026623 32 3.27595953535137 121 3.22112889147263 0.688199780158028 0.82541612718491 "Gilbert" "AZ" 33.3545993 -111.7898391
"232" "7YYD_agS3Kb2sAx9JPkQEw" "Queen Creek Olive Mill" 56 3.06449235005415 91 3.2388981207569 147 3.17245782715585 0.296326573347946 0.698352722608821 "Queen Creek" "AZ" 33.220784807586 -111.58327115097
"233" "7Z-1mLIoxCHUxCp54W1CGQ" "Barro's Pizza" 10 2.91161446272563 19 3.14959906323869 29 3.06753540788936 0.655137866503296 0.82128973354243 "Tempe" "AZ" 33.3771903 -111.9520135
"234" "7Zo1DzdwZlGMxPu1AFMSsw" "Bajio Mexican Grill" 13 2.1712636976075 25 2.50779233331235 38 2.39266411583438 0.492519888114887 0.771643518666537 "Phoenix" "AZ" 33.7111223734905 -112.111252129845
"235" "8_wUsDlOE8Guecq5RZZjDg" "Tessio's Pizza" 18 3.33627250861551 25 3.02841511039456 43 3.15728564918473 0.354159839910782 0.733402334781179 "Tempe" "AZ" 33.4218102 -111.9455885
"236" "83sb0wFGPND90SZ5sYEcPA" "Twisted Lizard Tavern & Grill" 12 2.62271735908113 17 1.78869033507314 29 2.13380496569714 0.098200375366626 0.572183275763728 "Scottsdale" "AZ" 33.6272906 -111.8548219
"237" "8aPTQeDYOMNEu907WfflCQ" "The Good Egg" 28 2.89610239138432 12 2.91377537311867 40 2.90140428590462 0.959687417360211 0.868034917757741 "Mesa" "AZ" 33.3830059 -111.8745646
"238" "8cL7aJVKTYmLguzXEAS3Lw" "Yard House" 69 2.88963068780401 57 2.79385662298981 126 2.84630432514997 0.515918533592442 0.779471445814156 "Phoenix" "AZ" 33.678092 -111.9694565
"239" "8dEJ_o0UgGrNX1ejHcuZjA" "Firebirds Wood Fired Grill" 38 2.81528853964097 22 2.99743561260883 60 2.88207579972918 0.572770837927887 0.794383831550863 "Peoria" "AZ" 33.6308784 -112.2382757
"240" "8H1DwdAAgSBtwDeb2R-hmA" "The Nosh Cafe and Bagelry" 13 3.30425081136043 15 3.62259804844997 28 3.47479397408697 0.330569948099881 0.722914977778447 "Phoenix" "AZ" 33.3310474 -111.9795988
